  -8.1712725e-01  -4.2518710e-01   0.0000000e+00
  -8.1093940e-01  -4.2650563e-01   0.0000000e+00
  -8.0469248e-01  -4.2775290e-01   0.0000000e+00
  -7.9838639e-01  -4.2892928e-01   0.0000000e+00
  -7.9202107e-01  -4.3003524e-01   0.0000000e+00
  -7.8559653e-01  -4.3107134e-01   0.0000000e+00
  -7.7911279e-01  -4.3203822e-01   0.0000000e+00
  -7.7256996e-01  -4.3293658e-01   0.0000000e+00
  -7.6596818e-01  -4.3376720e-01   0.0000000e+00
  -7.5930764e-01  -4.3453091e-01   0.0000000e+00
  -7.5258861e-01  -4.3522857e-01   0.0000000e+00
  -7.4581139e-01  -4.3586110e-01   0.0000000e+00
  -7.3897636e-01  -4.3642947e-01   0.0000000e+00
  -7.3208396e-01  -4.3693465e-01   0.0000000e+00
  -7.2513468e-01  -4.3737765e-01   0.0000000e+00
  -7.1812907e-01  -4.3775952e-01   0.0000000e+00
  -7.1106774e-01  -4.3808131e-01   0.0000000e+00
  -7.0395137e-01  -4.3834408e-01   0.0000000e+00
  -6.9678071e-01  -4.3854892e-01   0.0000000e+00
  -6.8955653e-01  -4.3869694e-01   0.0000000e+00
  -6.8227970e-01  -4.3878923e-01   0.0000000e+00
  -6.7494909e-01  -4.3883276e-01   0.0000000e+00
  -6.6755962e-01  -4.3884612e-01   0.0000000e+00
  -6.6010250e-01  -4.3885909e-01   0.0000000e+00
  -6.5256554e-01  -4.3891173e-01   0.0000000e+00
  -6.4493367e-01  -4.3905322e-01   0.0000000e+00
  -6.3718945e-01  -4.3934042e-01   0.0000000e+00
  -6.2931369e-01  -4.3983639e-01   0.0000000e+00
  -6.2128597e-01  -4.4060876e-01   0.0000000e+00
  -6.1308531e-01  -4.4172819e-01   0.0000000e+00
  -6.0469068e-01  -4.4326677e-01   0.0000000e+00
  -5.9608155e-01  -4.4529655e-01   0.0000000e+00
  -5.8723840e-01  -4.4788812e-01   0.0000000e+00
  -5.7814317e-01  -4.5110933e-01   0.0000000e+00
  -5.6877967e-01  -4.5502412e-01   0.0000000e+00
  -5.5913395e-01  -4.5969142e-01   0.0000000e+00
  -5.4919484e-01  -4.6516346e-01   0.0000000e+00
  -5.3896547e-01  -4.7145268e-01   0.0000000e+00
  -5.2846166e-01  -4.7853561e-01   0.0000000e+00
  -5.1769935e-01  -4.8638861e-01   0.0000000e+00
  -5.0669453e-01  -4.9498794e-01   0.0000000e+00
  -4.9546323e-01  -5.0430979e-01   0.0000000e+00
  -4.8402149e-01  -5.1433036e-01   0.0000000e+00
  -4.7238532e-01  -5.2502587e-01   0.0000000e+00
  -4.6057068e-01  -5.3637266e-01   0.0000000e+00
  -4.4859345e-01  -5.4834722e-01   0.0000000e+00
  -4.3646941e-01  -5.6092622e-01   0.0000000e+00
  -4.2421422e-01  -5.7408659e-01   0.0000000e+00
  -4.1184336e-01  -5.8780552e-01   0.0000000e+00
  -3.9937216e-01  -6.0206057e-01   0.0000000e+00
  -3.8681575e-01  -6.1682963e-01   0.0000000e+00
  -3.7418878e-01  -6.3209140e-01   0.0000000e+00
  -3.6149900e-01  -6.4783388e-01   0.0000000e+00
  -3.4874773e-01  -6.6405374e-01   0.0000000e+00
  -3.3593636e-01  -6.8074749e-01   0.0000000e+00
  -3.2306637e-01  -6.9791153e-01   0.0000000e+00
  -3.1013934e-01  -7.1554208e-01   0.0000000e+00
  -2.9715694e-01  -7.3363524e-01   0.0000000e+00
  -2.8412094e-01  -7.5218698e-01   0.0000000e+00
  -2.7103321e-01  -7.7119311e-01   0.0000000e+00
  -2.5789569e-01  -7.9064933e-01   0.0000000e+00
  -2.4471047e-01  -8.1055122e-01   0.0000000e+00
  -2.3147968e-01  -8.3089423e-01   0.0000000e+00
  -2.1820712e-01  -8.5166917e-01   0.0000000e+00
  -2.0491645e-01  -8.7280853e-01   0.0000000e+00
  -1.9164913e-01  -8.9419225e-01   0.0000000e+00
  -1.7844562e-01  -9.1570297e-01   0.0000000e+00
  -1.6534522e-01  -9.3722649e-01   0.0000000e+00
  -1.5238590e-01  -9.5865219e-01   0.0000000e+00
  -1.3960418e-01  -9.7987341e-01   0.0000000e+00
  -1.2703497e-01  -1.0007879e+00   0.0000000e+00
  -1.1471149e-01  -1.0212979e+00   0.0000000e+00
  -1.0266516e-01  -1.0413108e+00   0.0000000e+00
  -9.0925553e-02  -1.0607392e+00   0.0000000e+00
  -7.9520280e-02  -1.0795010e+00   0.0000000e+00
  -6.8474966e-02  -1.0975199e+00   0.0000000e+00
  -5.7813198e-02  -1.1147254e+00   0.0000000e+00
  -4.7556490e-02  -1.1310531e+00   0.0000000e+00
  -3.7724259e-02  -1.1464446e+00   0.0000000e+00
  -2.8330254e-02  -1.1608589e+00   0.0000000e+00
  -1.9377685e-02  -1.1742864e+00   0.0000000e+00
  -1.0863952e-02  -1.1867357e+00   0.0000000e+00
  -2.7866892e-03  -1.1982146e+00   0.0000000e+00
   4.8562396e-03  -1.2087303e+00   0.0000000e+00
   1.2066747e-02  -1.2182897e+00   0.0000000e+00
   1.8846526e-02  -1.2268989e+00   0.0000000e+00
   2.5197053e-02  -1.2345635e+00   0.0000000e+00
   3.1119593e-02  -1.2412887e+00   0.0000000e+00
   3.6615206e-02  -1.2470790e+00   0.0000000e+00
   4.1684746e-02  -1.2519386e+00   0.0000000e+00
   4.6328872e-02  -1.2558709e+00   0.0000000e+00
   5.0548042e-02  -1.2588790e+00   0.0000000e+00
   5.4342525e-02  -1.2609654e+00   0.0000000e+00
   5.7712398e-02  -1.2621321e+00   0.0000000e+00
   6.0657553e-02  -1.2623807e+00   0.0000000e+00
   6.3177692e-02  -1.2617120e+00   0.0000000e+00
   6.5272337e-02  -1.2601267e+00   0.0000000e+00
   6.6940825e-02  -1.2576248e+00   0.0000000e+00
   6.8182311e-02  -1.2542056e+00   0.0000000e+00
   6.8995769e-02  -1.2498683e+00   0.0000000e+00
   6.9379991e-02  -1.2446113e+00   0.0000000e+00
   6.9336683e-02  -1.2384421e+00   0.0000000e+00
   6.8889873e-02  -1.2314202e+00   0.0000000e+00
   6.8082681e-02  -1.2236476e+00   0.0000000e+00
   6.6957683e-02  -1.2152262e+00   0.0000000e+00
   6.5556776e-02  -1.2062568e+00   0.0000000e+00
   6.3921055e-02  -1.1968391e+00   0.0000000e+00
   6.2090677e-02  -1.1870717e+00   0.0000000e+00
   6.0104710e-02  -1.1770510e+00   0.0000000e+00
   5.8000986e-02  -1.1668712e+00   0.0000000e+00
   5.5815941e-02  -1.1566238e+00   0.0000000e+00
   5.3584460e-02  -1.1463974e+00   0.0000000e+00
   5.1339715e-02  -1.1362766e+00   0.0000000e+00
   4.9113018e-02  -1.1263423e+00   0.0000000e+00
   4.6933677e-02  -1.1166708e+00   0.0000000e+00
   4.4828859e-02  -1.1073338e+00   0.0000000e+00
   4.2823472e-02  -1.0983976e+00   0.0000000e+00
   4.0940059e-02  -1.0899231e+00   0.0000000e+00
   3.9198716e-02  -1.0819653e+00   0.0000000e+00
   3.7617020e-02  -1.0745734e+00   0.0000000e+00
   3.6209990e-02  -1.0677902e+00   0.0000000e+00
   3.4990058e-02  -1.0616525e+00   0.0000000e+00
   3.3964289e-02  -1.0561820e+00   0.0000000e+00
   3.3133620e-02  -1.0513834e+00   0.0000000e+00
   3.2496684e-02  -1.0472555e+00   0.0000000e+00
   3.2051619e-02  -1.0437962e+00   0.0000000e+00
   3.1796087e-02  -1.0410030e+00   0.0000000e+00
   3.1727293e-02  -1.0388724e+00   0.0000000e+00
   3.1842004e-02  -1.0374008e+00   0.0000000e+00
   3.2136569e-02  -1.0365835e+00   0.0000000e+00
   3.2606939e-02  -1.0364155e+00   0.0000000e+00
   3.3248685e-02  -1.0368915e+00   0.0000000e+00
   3.4057020e-02  -1.0380052e+00   0.0000000e+00
   3.5026820e-02  -1.0397503e+00   0.0000000e+00
   3.6152640e-02  -1.0421197e+00   0.0000000e+00
   3.7427189e-02  -1.0451016e+00   0.0000000e+00
   3.8837067e-02  -1.0486660e+00   0.0000000e+00
   4.0364167e-02  -1.0527689e+00   0.0000000e+00
   4.1989890e-02  -1.0573645e+00   0.0000000e+00
   4.3695308e-02  -1.0624054e+00   0.0000000e+00
   4.5461321e-02  -1.0678434e+00   0.0000000e+00
   4.7268802e-02  -1.0736293e+00   0.0000000e+00
   4.9098737e-02  -1.0797138e+00   0.0000000e+00
   5.0932356e-02  -1.0860473e+00   0.0000000e+00
